1	1.6	8.06133	0.225206	3428.78	3.60832	0.767091
1	1.8	8.17046	0.256786	3417.45	4.10072	0.769377
1	2	8.27955	0.289127	3406.43	4.6023	0.771933
1	2.2	8.38861	0.322229	3395.7	5.11305	0.774757
1	2.4	8.49762	0.356091	3385.25	5.63298	0.77785
1	2.6	8.6066	0.390712	3375.07	6.16207	0.781212
1	2.8	8.71554	0.426093	3365.16	6.70033	0.784843
1	3	8.82443	0.462232	3355.49	7.24774	0.788743
1.2	0	7.19905	0	3533.98	0	0.755513
1.2	0.2	7.31108	0.0255308	3520.18	0.419967	0.755647
1.2	0.4	7.42319	0.0518445	3506.82	0.849577	0.756049
1.2	0.6	7.53538	0.078942	3493.87	1.28885	0.756719
1.2	0.8	7.64763	0.106824	3481.33	1.7378	0.757657
1.2	1	7.75994	0.135491	3469.16	2.19645	0.758862
1.2	1.2	7.87232	0.164944	3457.36	2.66482	0.760336
1.2	1.4	7.98476	0.195183	3445.91	3.14292	0.762077
1.2	1.6	8.09726	0.226209	3434.8	3.63077	0.764087
1.2	1.8	8.20981	0.258023	3424.02	4.12838	0.766364
1.2	2	8.32242	0.290624	3413.54	4.63578	0.768909
1.2	2.2	8.43508	0.324014	3403.36	5.15298	0.771722
1.2	2.4	8.54778	0.358193	3393.48	5.67999	0.774803
1.2	2.6	8.66053	0.39316	3383.86	6.21683	0.778152
1.2	2.8	8.77332	0.428918	3374.52	6.76351	0.781769
1.2	3	8.88615	0.465465	3365.43	7.32005	0.785654
1.4	0	6.96907	0	3492.64	0	0.650733
1.4	0.2	7.08661	0.0247469	3480.06	0.402433	0.650848
1.4	0.4	7.20439	0.0503164	3467.95	0.815395	0.651194
1.4	0.6	7.32242	0.0767111	3456.27	1.23895	0.651771
1.4	0.8	7.44068	0.103933	3445.02	1.67314	0.652579
1.4	1	7.55918	0.131986	3434.17	2.11804	0.653617
1.4	1.2	7.67791	0.160871	3423.7	2.5737	0.654886
1.4	1.4	7.79687	0.19059	3413.6	3.04018	0.656386
1.4	1.6	7.91606	0.221147	3403.86	3.51754	0.658117
1.4	1.8	8.03548	0.252544	3394.45	4.00582	0.660078
1.4	2	8.15511	0.284782	3385.37	4.5051	0.662271
1.4	2.2	8.27497	0.317864	3376.6	5.01541	0.664694
1.4	2.4	8.39504	0.351792	3368.13	5.53682	0.667347
1.4	2.6	8.51532	0.386569	3359.94	6.06939	0.670232
1.4	2.8	8.63582	0.422196	3352.03	6.61315	0.673347
1.4	3	8.75653	0.458675	3344.39	7.16818	0.676693
1.6	0	6.3451	0	3365.37	0	0.598736
1.6	0.2	6.46372	0.0225717	3354.14	0.353779	0.598842
1.6	0.4	6.58253	0.0459732	3343.36	0.718246	0.59916
1.6	0.6	6.70152	0.0702064	3333	1.09345	0.599691
1.6	0.8	6.8207	0.0952733	3323.06	1.47943	0.600434
1.6	1	6.94006	0.121176	3313.5	1.87624	0.60139
1.6	1.2	7.0596	0.147915	3304.32	2.28392	0.602557
1.6	1.4	7.17931	0.175494	3295.48	2.70252	0.603937
1.6	1.6	7.2992	0.203914	3286.99	3.13207	0.60553
1.6	1.8	7.41926	0.233177	3278.81	3.57262	0.607335
1.6	2	7.53948	0.263283	3270.94	4.02422	0.609352
1.6	2.2	7.65987	0.294236	3263.36	4.48691	0.611581
1.6	2.4	7.78042	0.326037	3256.06	4.96073	0.614023
1.6	2.6	7.90113	0.358686	3249.03	5.44571	0.616677
1.6	2.8	8.022	0.392187	3242.25	5.94191	0.619543
1.6	3	8.14302	0.426539	3235.72	6.44936	0.622622
1.8	0	5.62608	0	3183.72	0	0.559558
1.8	0.2	5.74308	0.0200552	3174.37	0.297489	0.559657
1.8	0.4	5.86017	0.0409282	3165.43	0.605399	0.559955
1.8	0.6	5.97735	0.0626199	3156.88	0.923753	0.560451
1.8	0.8	6.09461	0.0851311	3148.68	1.25257	0.561146
1.8	1	6.21196	0.108463	3140.82	1.59188	0.562039
1.8	1.2	6.32938	0.132616	3133.29	1.9417	0.56313
1.8	1.4	6.44688	0.15759	3126.06	2.30204	0.56442
1.8	1.6	6.56446	0.183388	3119.12	2.67294	0.565908
1.8	1.8	6.68211	0.210009	3112.46	3.05441	0.567595
1.8	2	6.79983	0.237454	3106.05	3.44648	0.56948
1.8	2.2	6.91761	0.265724	3099.9	3.84915	0.571563
1.8	2.4	7.03546	0.294819	3093.98	4.26245	0.573845
1.8	2.6	7.15337	0.32474	3088.28	4.6864	0.576325
1.8	2.8	7.27133	0.355487	3082.8	5.12102	0.579004
1.8	3	7.38936	0.387062	3077.53	5.56632	0.581881
2	0	5.13329	0	3029.83	0	0.527673
2	0.2	5.24956	0.0183318	3022.79	0.25894	0.527766
2	0.4	5.3659	0.0374761	3016.09	0.528183	0.528047
2	0.6	5.48229	0.0574335	3009.69	0.807744	0.528515
2	0.8	5.59874	0.0782046	3003.59	1.09764	0.52917
2	1	5.71524	0.0997899	2997.77	1.39788	0.530012
2	1.2	5.83179	0.12219	2992.21	1.70849	0.531041
2	1.4	5.9484	0.145405	2986.89	2.02948	0.532257
2	1.6	6.06505	0.169436	2981.8	2.36087	0.533661
2	1.8	6.18174	0.194283	2976.93	2.70266	0.535251
2	2	6.29848	0.219947	2972.27	3.05487	0.537029
2	2.2	6.41525	0.246427	2967.81	3.41751	0.538994
2	2.4	6.53206	0.273724	2963.52	3.7906	0.541146
2	2.6	6.6489	0.301839	2959.42	4.17415	0.543485
2	2.8	6.76577	0.330771	2955.48	4.56816	0.546011
2	3	6.88267	0.360521	2951.7	4.97266	0.548724
2.2	0	4.76947	0	2895.81	0	0.500639
2.2	0.2	4.88535	0.0170599	2891.28	0.230491	0.500728
2.2	0.4	5.00128	0.0349296	2887	0.471223	0.500994
2.2	0.6	5.11727	0.0536095	2882.93	0.722209	0.501438
2.2	0.8	5.23331	0.0731001	2879.08	0.983463	0.502059
2.2	1	5.34939	0.093402	2875.42	1.255	0.502858
2.2	1.2	5.46551	0.114516	2871.94	1.53683	0.503835
2.2	1.4	5.58168	0.136441	2868.64	1.82897	0.504989
2.2	1.6	5.69788	0.159179	2865.49	2.13143	0.50632
2.2	1.8	5.81412	0.18273	2862.5	2.44422	0.507829
2.2	2	5.9304	0.207093	2859.65	2.76736	0.509516
2.2	2.2	6.0467	0.23227	2856.94	3.10085	0.51138
2.2	2.4	6.16303	0.25826	2854.35	3.4447	0.513422
2.2	2.6	6.27939	0.285064	2851.89	3.79893	0.515641
2.2	2.8	6.39576	0.312682	2849.54	4.16354	0.518037
2.2	3	6.51216	0.341113	2847.29	4.53855	0.520612
2.4	0	4.48747	0	2776.98	0	0.477143
2.4	0.2	4.60312	0.0160744	2775.07	0.208447	0.477228
2.4	0.4	4.71883	0.0329569	2773.28	0.427097	0.477481
2.4	0.6	4.83458	0.050648	2771.61	0.655966	0.477904
2.4	0.8	4.95038	0.0691482	2770.05	0.895067	0.478497
2.4	1	5.06623	0.088458	2768.59	1.14441	0.479258
2.4	1.2	5.18212	0.108578	2767.23	1.40402	0.480189
2.4	1.4	5.29805	0.129508	2765.95	1.67389	0.481288
2.4	1.6	5.41402	0.151249	2764.76	1.95405	0.482557
2.4	1.8	5.53002	0.173801	2763.65	2.2445	0.483996
2.4	2	5.64606	0.197164	2762.6	2.54526	0.485603
2.4	2.2	5.76212	0.221339	2761.63	2.85633	0.48738
2.4	2.4	5.87821	0.246325	2760.72	3.17773	0.489326
2.4	2.6	5.99433	0.272123	2759.87	3.50947	0.491441
2.4	2.8	6.11046	0.298734	2759.08	3.85155	0.493725
2.4	3	6.22662	0.326156	2758.35	4.20398	0.496178
2.6	0	4.26126	0	2670.29	0	0.456386
2.6	0.2	4.37676	0.0152839	2671.03	0.190765	0.456467
2.6	0.4	4.49232	0.0313749	2671.76	0.391712	0.45671
2.6	0.6	4.60793	0.0482736	2672.5	0.602855	0.457114
2.6	0.8	4.72359	0.0659804	2673.23	0.824208	0.457681
2.6	1	4.8393	0.0844958	2673.96	1.05579	0.458409
2.6	1.2	4.95506	0.10382	2674.68	1.2976	0.459299
2.6	1.4	5.07085	0.123954	2675.41	1.54967	0.460351
2.6	1.6	5.18669	0.144898	2676.14	1.81199	0.461565
2.6	1.8	5.30256	0.166652	2676.86	2.0846	0.462941
2.6	2	5.41847	0.189216	2677.58	2.36749	0.464478
2.6	2.2	5.53441	0.212591	2678.31	2.66068	0.466177
2.6	2.4	5.65037	0.236778	2679.03	2.96417	0.468039
2.6	2.6	5.76637	0.261775	2679.75	3.27799	0.470062
2.6	2.8	5.88238	0.287583	2680.47	3.60213	0.472247
2.6	3	5.99842	0.314203	2681.18	3.93662	0.474593
2.8	0	4.07507	0	2573.59	0	0.437839
